Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD104778,2024-07-22,CUST2178,Pooja Singh,Mumbai,Uttar Pradesh,North,Electronics,Accessories,Accessories Product 7,3.0,1018.16,0.05,177.76
ORD102930,2025-11-09,CUST1530,Aman Sharma,Chennai,Delhi,East,Sports,Cycling,Cycling Product 5,3.0,810.38,0.15,45.52
ORD100136,2025-01-27,CUST1136,Arjun Kumar,Mumbai,Uttar Pradesh,West,Sports,Fitness,Fitness Product 19,4.0,673.16,0.0,192.19
ORD103590,2025-01-09,CUST2190,Priya Gupta,Mumbai,Rajasthan,East,Clothing,Women,Women Product 3,6.0,1166.78,0.3,116.68
ORD100628,2024-09-08,CUST1628,Pooja Singh,Delhi,Delhi,East,Clothing,Men,Men Product 5,7.0,975.79,0.0,282.0
ORD100334,2025-10-20,CUST1334,Arjun Kumar,Mumbai,Rajasthan,South,Home & Kitchen,Cookware,Cookware Product 21,1.0,2174.41,0.05,452.91
ORD100390,2024-01-20,CUST1390,Rahul Singh,Jaipur,Gujarat,North,Home & Kitchen,Cookware,Cookware Product 7,7.0,1008.52,0.15,93.6
ORD104418,2024-10-30,CUST1818,Rahul Singh,Kolkata,Uttar Pradesh,South,Electronics,Phones,Phones Product 15,7.0,1889.16,0.0,495.71
ORD104910,2024-02-28,CUST1110,Aman Sharma,Mumbai,Tamil Nadu,North,Clothing,Kids,Kids Product 14,2.0,971.03,0.0,288.78
ORD103895,2024-05-01,CUST1295,Rohit Agarwal,Kolkata,Uttar Pradesh,South,Sports,Outdoor,Outdoor Product 14,3.0,480.23,0.2,108.05
ORD101817,2025-09-26,CUST1617,Rohit Agarwal,Kolkata,Tamil Nadu,South,Furniture,Storage,Storage Product 28,3.0,686.79,0.15,156.13
ORD100400,2024-02-20,CUST1400,Sneha Joshi,Mumbai,Karnataka,South,Sports,Cycling,Cycling Product 22,7.0,1545.64,0.15,354.18
ORD100710,2025-07-11,CUST1710,Vikas Yadav,Kolkata,Rajasthan,South,Sports,Cycling,Cycling Product 24,7.0,1427.0,0.15,85.31
ORD101039,2025-09-28,CUST2039,Priya Gupta,Bengaluru,Maharashtra,West,Clothing,Men,Men Product 16,1.0,1765.18,0.3,213.61
ORD104056,2025-02-02,CUST1456,Neha Verma,Ahmedabad,Uttar Pradesh,West,Home & Kitchen,Decor,Decor Product 1,7.0,2689.06,0.1,252.5
ORD103359,2024-07-14,CUST1959,Anjali Mehta,mumbai,Uttar Pradesh,North,Electronics,Phones,Phones Product 18,7.0,1551.76,0.15,365.87
ORD100046,2025-10-08,CUST1046,Rohit Agarwal,Bengaluru,Rajasthan,East,Clothing,Women,Women Product 18,3.0,1380.15,0.15,86.29
ORD101561,2025-09-26,CUST1361,Anjali Mehta,Kolkata,Karnataka,North,Furniture,Storage,Storage Product 26,5.0,1585.25,0.05,306.28
ORD104833,2025-04-06,CUST1033,Rohit Agarwal,Chennai,Karnataka,North,Clothing,Footwear,Footwear Product 16,7.0,3252.3,0.15,383.97
ORD103642,2024-01-22,CUST1042,Arjun Kumar,Chennai,West Bengal,East,Clothing,Women,Women Product 8,6.0,795.28,0.1,153.11
ORD103726,2025-01-31,CUST1126,Pooja Singh,Kolkata,Tamil Nadu,East,Sports,Fitness,Fitness Product 13,1.0,588.42,0.15,40.18
ORD104877,2025-12-15,CUST1077,Pooja Singh,Delhi,West Bengal,North,Clothing,Women,Women Product 15,7.0,2363.49,0.1,178.69
ORD101112,2024-07-28,CUST2112,Sneha Joshi,Chennai,Delhi,East,Sports,Cycling,Cycling Product 3,4.0,1138.34,0.05,125.74
ORD102513,2024-01-08,CUST1113,Vikas Yadav,Kolkata,Delhi,North,Sports,Outdoor,Outdoor Product 15,4.0,542.8,0.0,50.28
ORD103608,2025-07-20,CUST1008,Vikas Yadav,Jaipur,Gujarat,North,Clothing,Kids,Kids Product 23,-1.0,2057.71,0.1,343.46
ORD101223,2025-04-20,CUST1023,Aman Sharma,Jaipur,Delhi,North,Clothing,Men,Men Product 27,4.0,584.39,0.2,41.91
ORD104904,2025-10-15,CUST1104,Sneha Joshi,Bengaluru,Gujarat,North,Electronics,Laptops,Laptops Product 5,6.0,1014.84,0.15,95.67
ORD103023,2024-07-08,CUST1623,Sneha Joshi,Ahmedabad,Uttar Pradesh,South,Sports,Cycling,Cycling Product 19,6.0,2270.43,0.1,114.97
ORD102421,2025-01-14,CUST1021,Vikas Yadav,Kolkata,Gujarat,East,Furniture,Tables,Tables Product 11,4.0,254.21,0.15,34.01
ORD101508,2024-03-01,CUST1308,Anjali Mehta,Kolkata,Maharashtra,North,Home & Kitchen,Bedding,Bedding Product 7,4.0,1356.4,0.1,53.4
ORD101750,2025-07-11,CUST1550,Pooja Singh,Kolkata,Gujarat,South,Electronics,Audio,Audio Product 20,1.0,972.63,0.0,103.2
ORD104871,2025-07-15,CUST1071,Rahul Singh,Bengaluru,West Bengal,North,Electronics,Laptops,Laptops Product 23,1.0,3738.22,0.1,663.1
ORD104126,2025-06-11,CUST1526,Priya Gupta,Chennai,Rajasthan,South,Furniture,Storage,Storage Product 15,7.0,2738.26,0.0,414.22
ORD101799,2025-12-14,CUST1599,Arjun Kumar,Chennai,Maharashtra,South,Sports,Cycling,Cycling Product 20,3.0,3381.62,0.3,566.77
ORD100338,2024-02-18,CUST1338,Pooja Singh,Bengaluru,Maharashtra,South,Sports,Outdoor,Outdoor Product 29,7.0,2807.41,0.2,397.39
ORD100215,2025-07-19,CUST1215,Pooja Singh,Delhi,Tamil Nadu,North,Clothing,Kids,Kids Product 10,4.0,,0.2,303.42
ORD103663,2025-12-26,CUST1063,Neha Verma,Kolkata,Uttar Pradesh,North,Sports,Cycling,Cycling Product 4,3.0,4697.39,0.0,1056.2
ORD101341,2024-10-18,CUST1141,Rohit Agarwal,Chennai,Karnataka,North,Electronics,Accessories,Accessories Product 24,1.0,401.7,0.1,90.5
ORD100011,2024-11-26,CUST1011,Anjali Mehta,Chennai,Delhi,West,Clothing,Women,Women Product 8,4.0,890.67,0.4,-60.3
ORD101520,2025-07-17,CUST1320,Vikas Yadav,Kolkata,Gujarat,South,Electronics,Accessories,Accessories Product 5,1.0,678.22,0.1,22.61
ORD103640,2024-02-22,CUST1040,Rahul Singh,Chennai,West Bengal,West,Clothing,Men,Men Product 10,4.0,912.44,0.05,43.21
ORD104002,2025-08-27,CUST1402,Arjun Kumar,Kolkata,West Bengal,West,Sports,Cycling,Cycling Product 8,2.0,2375.01,0.0,421.37
ORD103837,2024-08-05,CUST1237,Rahul Singh,Delhi,Gujarat,West,Electronics,Audio,Audio Product 16,2.0,1496.79,0.0,302.68
ORD103004,2025-04-30,CUST1604,Neha Verma,Delhi,Karnataka,North,Clothing,Kids,Kids Product 26,6.0,1007.52,0.05,183.41
ORD102864,2025-08-20,CUST1464,Sneha Joshi,Kolkata,Karnataka,North,Clothing,Footwear,Footwear Product 5,3.0,1086.88,0.05,114.07
ORD103115,2025-11-06,CUST1715,Anjali Mehta,Ahmedabad,Gujarat,North,Clothing,Men,Men Product 18,2.0,3210.29,0.05,628.66
ORD104874,2025-04-12,CUST1074,Rohit Agarwal,Jaipur,Gujarat,East,Sports,Cycling,Cycling Product 20,4.0,2348.03,0.2,180.91
ORD102322,2025-04-10,CUST2122,Vikas Yadav,Bengaluru,Delhi,North,Clothing,Kids,Kids Product 28,7.0,1006.84,0.0,124.9
ORD102571,2025-01-08,CUST1171,Anjali Mehta,Agra,Uttar Pradesh,East,Sports,Cycling,Cycling Product 10,6.0,926.81,0.2,200.91
ORD102913,2025-01-10,CUST1513,Arjun Kumar,Kolkata,Delhi,East,Furniture,Beds,Beds Product 24,2.0,795.7,0.05,41.18
ORD100101,2024-05-08,CUST1101,Sneha Joshi,Agra,Delhi,East,Electronics,Audio,Audio Product 18,6.0,3050.01,0.3,428.61
ORD103549,2025-06-25,CUST2149,Aman Sharma,Chennai,Rajasthan,South,Sports,Fitness,Fitness Product 1,3.0,1307.73,0.15,92.18
ORD101458,2024-12-14,CUST1258,Neha Verma,Agra,Rajasthan,West,Home & Kitchen,Appliances,Appliances Product 22,2.0,1871.01,0.0,370.86
ORD100171,2025-04-17,CUST1171,Rahul Singh,Chennai,Delhi,North,Clothing,Men,Men Product 16,3.0,203.26,0.2,17.85
ORD100107,2025-08-15,CUST1107,Pooja Singh,Agra,,West,Sports,Cycling,Cycling Product 19,4.0,927.56,0.0,83.02
ORD104226,2025-05-28,CUST1626,Sneha Joshi,Delhi,Delhi,South,Home & Kitchen,Cookware,Cookware Product 30,4.0,839.21,0.1,69.81
ORD103569,2024-04-13,CUST2169,Rahul Singh,Delhi,Karnataka,West,Clothing,Women,Women Product 27,6.0,3352.47,0.3,-28.59
ORD104066,2025-05-08,CUST1466,Priya Gupta,Kolkata,Delhi,East,Clothing,Kids,Kids Product 14,1.0,427.94,0.05,117.1
ORD104326,2025-08-18,CUST1726,Aman Sharma,Jaipur,Uttar Pradesh,East,Furniture,Chairs,Chairs Product 2,4.0,4229.23,0.05,
ORD100024,2024-07-10,CUST1024,Neha Verma,Delhi,Karnataka,North,Clothing,Footwear,Footwear Product 10,3.0,,0.05,395.68
ORD104439,2025-01-24,CUST1839,Priya Gupta,Agra,Maharashtra,West,Clothing,Men,Men Product 7,6.0,1483.06,0.05,290.63
ORD104152,2025-12-29,CUST1552,Rahul Singh,Jaipur,Karnataka,West,Furniture,Beds,Beds Product 5,6.0,585.69,0.1,61.39
ORD100938,2025-05-30,CUST1938,Rohit Agarwal,Agra,Tamil Nadu,North,Home & Kitchen,Bedding,Bedding Product 18,4.0,1229.6,0.1,109.97
ORD100060,2025-03-30,CUST1060,Pooja Singh,Delhi,Uttar Pradesh,South,Home & Kitchen,Cookware,Cookware Product 7,6.0,,0.0,345.32
ORD101240,2024-04-05,CUST1040,Arjun Kumar,Agra,Rajasthan,North,Clothing,Women,Women Product 27,4.0,2186.45,0.2,469.26
ORD104669,2025-06-15,CUST2069,Arjun Kumar,Delhi,Uttar Pradesh,South,Sports,Outdoor,Outdoor Product 26,7.0,1268.44,0.0,116.56
ORD101040,2025-02-25,CUST2040,Rohit Agarwal,Mumbai,Rajasthan,South,Home & Kitchen,Decor,Decor Product 30,5.0,666.01,0.0,170.91
ORD104217,2025-08-14,CUST1617,Aman Sharma,Delhi,Rajasthan,South,Sports,Cricket,Cricket Product 16,7.0,4761.64,0.0,1177.18
ORD102760,2024-03-18,CUST1360,Arjun Kumar,Delhi,Karnataka,East,Furniture,Beds,Beds Product 13,1.0,660.5,0.05,113.32
ORD102120,2025-04-14,CUST1920,Priya Gupta,Kolkata,Tamil Nadu,East,Sports,Cycling,Cycling Product 13,5.0,843.27,0.2,121.23
ORD101524,2025-07-28,CUST1324,Vikas Yadav,Delhi,Rajasthan,West,Sports,Outdoor,Outdoor Product 23,-2.0,1528.88,0.15,308.75
ORD103521,2024-10-13,CUST2121,Priya Gupta,Delhi,Uttar Pradesh,East,Home & Kitchen,Appliances,Appliances Product 12,6.0,7271.62,,1514.08
ORD100153,2025-06-08,CUST1153,Aman Sharma,Kolkata,West Bengal,East,Home & Kitchen,Bedding,Bedding Product 6,6.0,2151.78,0.2,480.67
ORD102248,2024-06-08,CUST2048,Pooja Singh,Ahmedabad,Delhi,North,Electronics,Phones,Phones Product 22,2.0,898.58,0.1,130.45
ORD100481,2025-06-05,CUST1481,Vikas Yadav,Kolkata,Gujarat,East,Furniture,Chairs,Chairs Product 1,2.0,1285.22,0.15,137.55
ORD104263,2025-07-12,CUST1663,Pooja Singh,Agra,Delhi,North,Clothing,Kids,Kids Product 20,2.0,1733.66,0.1,157.12
ORD104336,2024-12-17,CUST1736,Pooja Singh,Bengaluru,West Bengal,East,Clothing,Footwear,Footwear Product 3,6.0,1612.89,0.0,331.38
ORD103578,2025-08-06,CUST2178,Sneha Joshi,Mumbai,Karnataka,South,Sports,Cycling,Cycling Product 15,2.0,1344.56,0.0,181.52
ORD104155,2025-05-03,CUST1555,Priya Gupta,Bengaluru,Gujarat,East,Electronics,Phones,Phones Product 21,2.0,657.48,0.4,33.55
ORD103562,2024-07-19,CUST2162,Arjun Kumar,,Maharashtra,West,Clothing,Footwear,Footwear Product 5,2.0,1116.78,0.3,168.15
ORD103315,2024-08-22,CUST1915,Sneha Joshi,Jaipur,Karnataka,West,Clothing,Footwear,Footwear Product 23,6.0,671.89,0.0,93.28
ORD101762,2025-01-20,CUST1562,Pooja Singh,Agra,Maharashtra,North,Home & Kitchen,Cookware,Cookware Product 11,6.0,1151.36,0.05,245.19
ORD103538,2025-11-26,CUST2138,Pooja Singh,Chennai,Delhi,North,Clothing,Kids,Kids Product 30,2.0,2703.75,0.2,608.27
ORD104837,2025-11-25,CUST1037,Priya Gupta,Delhi,Rajasthan,North,Clothing,Kids,Kids Product 27,2.0,1584.03,0.05,437.06
ORD100750,2024-03-23,CUST1750,Priya Gupta,Bengaluru,,West,Home & Kitchen,Cookware,Cookware Product 11,6.0,2224.86,0.05,621.15
ORD103619,2024-02-22,CUST1019,Arjun Kumar,Ahmedabad,Rajasthan,West,Electronics,Audio,Audio Product 16,3.0,798.26,0.0,65.63
ORD101785,2025-11-21,CUST1585,Neha Verma,Bengaluru,Gujarat,North,Electronics,Laptops,Laptops Product 26,6.0,1016.76,0.2,83.53
ORD104301,2025-12-31,CUST1701,Anjali Mehta,Kolkata,West Bengal,East,Sports,Fitness,Fitness Product 16,4.0,1071.61,0.1,28.15
ORD103383,2025-01-22,CUST1983,Vikas Yadav,Delhi,Delhi,North,Sports,Outdoor,Outdoor Product 2,6.0,1882.08,0.15,85.43
ORD104168,2024-11-08,CUST1568,Priya Gupta,Mumbai,West Bengal,West,Furniture,Storage,Storage Product 14,7.0,1888.47,0.1,448.8
ORD100405,2024-05-04,CUST1405,Priya Gupta,Mumbai,Tamil Nadu,East,Furniture,Chairs,Chairs Product 3,3.0,3348.77,0.15,82.4
ORD100757,2025-11-15,CUST1757,Rahul Singh,,Maharashtra,South,Home & Kitchen,Decor,Decor Product 7,5.0,1947.21,0.2,-21.04
ORD102711,2025-05-30,CUST1311,Neha Verma,Bengaluru,Uttar Pradesh,South,Electronics,Laptops,Laptops Product 8,2.0,6316.77,0.0,594.02
ORD102670,2024-03-06,CUST1270,Priya Gupta,Ahmedabad,West Bengal,East,Electronics,Laptops,Laptops Product 16,7.0,2834.4,0.2,130.18
ORD104049,2024-06-02,CUST1449,Vikas Yadav,Ahmedabad,Karnataka,West,Sports,Cricket,Cricket Product 26,1.0,569.6,0.1,11.58
ORD100097,2024-01-15,CUST1097,Aman Sharma,Mumbai,West Bengal,West,Home & Kitchen,Decor,Decor Product 5,3.0,639.61,0.4,89.77
ORD101333,2025-12-02,CUST1133,Sneha Joshi,Chennai,Tamil Nadu,West,Sports,Cycling,Cycling Product 27,2.0,554.76,0.15,5.46
ORD104482,2025-10-06,CUST1882,Vikas Yadav,Delhi,Gujarat,East,Home & Kitchen,Cookware,Cookware Product 15,1.0,1550.71,0.05,115.97
ORD102791,2024-10-21,CUST1391,Priya Gupta,Mumbai,Rajasthan,South,Sports,Cycling,Cycling Product 12,7.0,531.59,0.15,16.02
ORD102854,2025-01-05,CUST1454,Neha Verma,Delhi,Karnataka,North,Sports,Cycling,Cycling Product 21,6.0,437.65,0.0,75.49
ORD100186,2024-11-13,CUST1186,Aman Sharma,Agra,West Bengal,West,Clothing,Kids,Kids Product 28,4.0,935.13,0.05,125.29
ORD104661,2024-11-30,CUST2061,Sneha Joshi,Jaipur,Delhi,North,Furniture,Beds,Beds Product 20,2.0,1610.53,0.2,311.5
ORD102723,2025-08-16,CUST1323,,Ahmedabad,Rajasthan,North,Sports,Outdoor,Outdoor Product 12,4.0,2159.29,0.1,384.16
ORD103583,2025-07-26,CUST2183,Aman Sharma,Mumbai,Karnataka,,Clothing,Men,Men Product 28,3.0,2161.4,0.05,453.85
ORD102058,2024-04-11,CUST1858,Pooja Singh,Mumbai,Rajasthan,West,Electronics,Laptops,Laptops Product 1,2.0,1029.48,0.4,6.58
ORD101319,2025-08-21,CUST1119,Vikas Yadav,Bengaluru,Tamil Nadu,South,Sports,Outdoor,Outdoor Product 16,3.0,3740.36,0.3,450.16
ORD104228,2024-01-22,CUST1628,Anjali Mehta,,Rajasthan,West,Electronics,Laptops,Laptops Product 23,3.0,2935.93,0.0,622.17
ORD100148,2024-08-18,CUST1148,Aman Sharma,Agra,Uttar Pradesh,West,Furniture,Storage,Storage Product 3,1.0,1615.59,0.4,249.3
ORD100028,2024-11-09,CUST1028,Neha Verma,Delhi,Delhi,West,Electronics,Accessories,Accessories Product 12,2.0,5351.88,0.15,1161.57
ORD104281,2025-12-14,CUST1681,Anjali Mehta,Mumbai,Delhi,South,Sports,Fitness,Fitness Product 29,3.0,1397.9,0.0,339.4
ORD104076,2024-07-07,CUST1476,Anjali Mehta,Delhi,Delhi,East,Sports,Cycling,Cycling Product 5,4.0,825.36,0.3,77.39
ORD103363,2025-07-12,CUST1963,Aman Sharma,Delhi,Maharashtra,South,Home & Kitchen,Cookware,Cookware Product 24,3.0,663.41,0.0,148.5
ORD100692,2025-01-07,CUST1692,Anjali Mehta,Ahmedabad,West Bengal,East,Clothing,Women,Women Product 27,1.0,,0.05,668.94
ORD102866,2025-08-15,CUST1466,Vikas Yadav,Agra,Uttar Pradesh,North,Furniture,Beds,Beds Product 19,6.0,627.11,0.15,52.46
ORD103776,2025-06-19,CUST1176,Pooja Singh,Chennai,Tamil Nadu,South,Home & Kitchen,Decor,Decor Product 4,1.0,1103.01,0.2,76.27
ORD101386,2024-08-16,CUST1186,Neha Verma,Kolkata,Rajasthan,South,Furniture,Tables,Tables Product 25,5.0,3473.81,0.2,619.36
ORD101845,2024-01-14,CUST1645,Priya Gupta,Agra,Tamil Nadu,West,Furniture,Beds,Beds Product 23,1.0,1317.9,0.4,109.88
ORD104764,2024-08-09,CUST2164,Arjun Kumar,Agra,West Bengal,East,Electronics,Audio,Audio Product 2,1.0,1328.99,0.15,225.32
ORD100129,2025-09-04,CUST1129,Aman Sharma,Agra,Maharashtra,South,Sports,Cricket,Cricket Product 28,4.0,558.37,0.15,123.72
ORD101599,2024-08-03,CUST1399,Aman Sharma,Chennai,Gujarat,West,Sports,Cricket,Cricket Product 23,2.0,2880.24,0.15,698.63
ORD103629,2024-03-14,CUST1029,Arjun Kumar,Mumbai,Uttar Pradesh,West,Clothing,Footwear,Footwear Product 7,7.0,1383.73,0.2,312.58
ORD104534,2024-08-26,CUST1934,Sneha Joshi,Agra,Uttar Pradesh,East,Furniture,Chairs,Chairs Product 16,1.0,1151.09,0.15,91.54
ORD100701,2024-06-26,CUST1701,Priya Gupta,Ahmedabad,Delhi,West,Electronics,Audio,Audio Product 29,4.0,553.79,0.0,63.8
ORD104048,2024-11-22,CUST1448,Vikas Yadav,Ahmedabad,Delhi,East,Furniture,Tables,Tables Product 27,7.0,955.24,0.2,17.33
ORD103028,2024-02-10,CUST1628,Pooja Singh,Delhi,West Bengal,East,Home & Kitchen,Cookware,Cookware Product 5,7.0,1963.66,0.2,302.7
ORD102969,2025-11-18,CUST1569,Arjun Kumar,Agra,Rajasthan,North,Clothing,Men,Men Product 15,4.0,1094.08,0.15,24.83
ORD104387,2025-08-27,CUST1787,Rohit Agarwal,Chennai,Uttar Pradesh,South,Home & Kitchen,Decor,Decor Product 15,1.0,994.43,0.0,279.18
ORD101708,2024-03-24,CUST1508,Rohit Agarwal,,Tamil Nadu,South,Furniture,Storage,Storage Product 18,4.0,336.26,0.0,27.19
ORD102953,2024-07-28,CUST1553,Vikas Yadav,Chennai,Delhi,East,Clothing,Women,Women Product 4,2.0,742.56,0.05,173.76
ORD100454,2025-12-04,CUST1454,Aman Sharma,Ahmedabad,Tamil Nadu,West,Electronics,Phones,Phones Product 5,6.0,1622.37,0.3,-37.68
ORD102868,2025-07-26,CUST1468,Rahul Singh,Delhi,Uttar Pradesh,West,Home & Kitchen,Bedding,Bedding Product 1,4.0,1241.29,0.05,195.68
ORD102040,2024-03-09,CUST1840,Pooja Singh,Bengaluru,Tamil Nadu,East,Clothing,Kids,Kids Product 4,7.0,731.7,0.1,15.33
ORD101772,2024-12-03,CUST1572,Rohit Agarwal,Bengaluru,Karnataka,South,Furniture,Chairs,Chairs Product 15,6.0,767.11,0.05,201.05
ORD102315,2024-12-06,CUST2115,Rohit Agarwal,Ahmedabad,Tamil Nadu,West,Electronics,Accessories,Accessories Product 17,7.0,1339.88,0.1,139.92
ORD100609,2025-09-25,CUST1609,Anjali Mehta,Jaipur,Maharashtra,,Electronics,Laptops,Laptops Product 6,7.0,892.38,0.0,123.66
ORD100167,2024-11-26,CUST1167,Sneha Joshi,Chennai,West Bengal,South,Clothing,Women,Women Product 6,5.0,1212.77,0.05,93.55
ORD100730,2024-03-03,CUST1730,Arjun Kumar,Ahmedabad,Karnataka,West,Clothing,,Kids Product 10,5.0,239.15,0.3,42.4
ORD104279,2024-01-29,CUST1679,Aman Sharma,Ahmedabad,Gujarat,East,Furniture,Tables,Tables Product 9,5.0,1964.28,0.2,23.93
ORD103358,2024-01-07,CUST1958,Arjun Kumar,Mumbai,West Bengal,North,Sports,Cycling,Cycling Product 18,3.0,895.22,0.3,-32.6
ORD103896,2024-10-03,CUST1296,Pooja Singh,Mumbai,Rajasthan,East,Sports,Outdoor,Outdoor Product 15,5.0,1914.72,0.4,303.51
ORD102074,2025-12-25,CUST1874,Rohit Agarwal,Delhi,Uttar Pradesh,South,Sports,Cycling,Cycling Product 8,5.0,1719.97,0.1,51.46
ORD104101,2024-03-25,CUST1501,Aman Sharma,Ahmedabad,Gujarat,South,Clothing,Men,Men Product 10,3.0,1638.52,0.0,406.58
ORD103700,2024-01-13,CUST1100,Vikas Yadav,Bengaluru,Uttar Pradesh,North,Clothing,Men,Men Product 10,7.0,1953.63,0.05,115.69
ORD101622,2025-06-18,CUST1422,Pooja Singh,Mumbai,Delhi,East,Electronics,Laptops,Laptops Product 19,7.0,1065.86,0.15,107.93
ORD100587,2024-02-11,CUST1587,Arjun Kumar,Kolkata,Tamil Nadu,South,Clothing,Women,Women Product 20,6.0,,0.05,95.97
ORD101401,2024-11-13,CUST1201,Anjali Mehta,Bengaluru,West Bengal,West,Furniture,Storage,Storage Product 15,5.0,739.11,0.2,96.38
ORD103045,2024-06-04,CUST1645,Vikas Yadav,Mumbai,Uttar Pradesh,West,Home & Kitchen,Cookware,Cookware Product 23,1.0,2403.43,0.0,150.87
ORD103224,2025-07-08,CUST1824,Pooja Singh,Delhi,Gujarat,South,Electronics,Phones,Phones Product 20,1.0,1844.75,0.0,425.84
ORD101700,2025-01-31,CUST1500,Anjali Mehta,Chennai,Karnataka,North,Home & Kitchen,Cookware,Cookware Product 9,1.0,963.15,0.1,44.64
ORD103088,2025-05-21,CUST1688,Neha Verma,Ahmedabad,West Bengal,North,Home & Kitchen,Decor,Decor Product 13,2.0,1400.22,0.15,340.17
ORD104421,2024-12-03,CUST1821,Neha Verma,Kolkata,Karnataka,South,Electronics,Laptops,Laptops Product 29,7.0,1053.09,0.2,215.61
ORD102981,2025-06-16,CUST1581,Neha Verma,Delhi,Delhi,South,Home & Kitchen,Cookware,Cookware Product 23,7.0,838.37,0.0,248.99
ORD100040,2025-07-16,CUST1040,Arjun Kumar,Mumbai,Karnataka,West,Clothing,Women,Women Product 19,2.0,1449.46,0.75,110.47
ORD101379,2024-03-01,CUST1179,Sneha Joshi,Jaipur,West Bengal,East,Clothing,Footwear,Footwear Product 13,6.0,850.68,0.2,114.51
ORD102089,2024-01-03,CUST1889,Aman Sharma,Ahmedabad,Delhi,West,Electronics,Audio,Audio Product 10,2.0,4239.46,0.3,-205.86
ORD103924,2025-05-06,CUST1324,Aman Sharma,Chennai,Rajasthan,West,Sports,Fitness,Fitness Product 9,6.0,1518.5,0.15,4.76
ORD102175,2024-05-31,CUST1975,Arjun Kumar,Delhi,Uttar Pradesh,West,Home & Kitchen,Bedding,Bedding Product 27,1.0,4356.8,0.15,414.36
ORD103217,2025-11-19,CUST1817,Vikas Yadav,Chennai,Karnataka,South,Electronics,Phones,Phones Product 1,2.0,1326.79,0.1,85.95
ORD102885,2024-01-22,CUST1485,Priya Gupta,Kolkata,Karnataka,South,Home & Kitchen,Decor,Decor Product 16,2.0,2775.15,0.0,778.03
ORD100074,2025-02-05,CUST1074,Sneha Joshi,Chennai,Gujarat,South,Home & Kitchen,Decor,Decor Product 20,6.0,718.68,0.0,202.71
ORD104595,2024-04-02,CUST1995,Vikas Yadav,Delhi,Maharashtra,West,Sports,Fitness,Fitness Product 25,6.0,3174.01,0.0,837.42
ORD103955,2024-05-20,CUST1355,Rahul Singh,Ahmedabad,Delhi,East,Sports,Fitness,Fitness Product 30,3.0,1139.02,0.15,69.11
ORD102657,2024-09-17,CUST1257,Vikas Yadav,Kolkata,West Bengal,South,Clothing,Women,Women Product 15,7.0,1119.16,0.15,47.73
ORD103180,2025-05-19,CUST1780,Rahul Singh,Bengaluru,West Bengal,South,Electronics,Accessories,Accessories Product 25,1.0,446.99,0.1,50.15
ORD102076,2024-03-05,CUST1876,Neha Verma,Jaipur,Rajasthan,West,Clothing,Men,Men Product 16,2.0,751.73,0.0,215.36
ORD100441,2025-10-02,CUST1441,Anjali Mehta,Bengaluru,Delhi,East,Home & Kitchen,Cookware,Cookware Product 9,1.0,2991.1,0.3,212.44
ORD104108,2024-02-07,CUST1508,Neha Verma,Jaipur,Delhi,South,Furniture,Beds,Beds Product 20,7.0,2142.96,0.05,416.38
ORD102051,2025-08-07,CUST1851,Pooja Singh,Delhi,Delhi,East,Furniture,Tables,Tables Product 12,3.0,1459.21,0.3,251.93
ORD102541,2024-09-17,CUST1141,Aman Sharma,Jaipur,Delhi,South,Clothing,Men,Men Product 1,4.0,1253.45,0.15,144.87
ORD103306,2025-08-27,CUST1906,Pooja Singh,Ahmedabad,Uttar Pradesh,South,Electronics,Audio,Audio Product 10,4.0,735.3,0.0,167.97
ORD101301,2025-10-27,CUST1101,Rohit Agarwal,Kolkata,Gujarat,South,Clothing,Women,Women Product 7,1.0,1492.39,0.15,198.06
ORD101781,2024-04-11,CUST1581,Anjali Mehta,Chennai,West Bengal,North,Home & Kitchen,Bedding,Bedding Product 21,2.0,2173.55,0.15,489.9
ORD104848,2025-06-20,CUST1048,Pooja Singh,Bengaluru,Rajasthan,East,Electronics,Phones,Phones Product 14,4.0,520.06,0.15,80.38
ORD103430,2024-12-08,CUST2030,Neha Verma,Jaipur,Uttar Pradesh,East,Home & Kitchen,Bedding,Bedding Product 28,5.0,1402.85,0.1,63.78
ORD101304,2024-04-18,CUST1104,Rahul Singh,Agra,Maharashtra,South,Clothing,Women,Women Product 30,5.0,1088.81,0.15,157.26
ORD100236,2024-07-16,CUST1236,Pooja Singh,Bengaluru,Maharashtra,South,Electronics,Accessories,Accessories Product 15,2.0,1030.85,0.2,149.69
ORD102599,2025-05-11,CUST1199,Priya Gupta,Chennai,Gujarat,West,Electronics,Phones,Phones Product 20,3.0,1402.71,0.1,102.5
ORD100520,2025-08-27,CUST1520,Sneha Joshi,Agra,Gujarat,West,Electronics,Phones,Phones Product 4,1.0,858.75,0.0,105.05
ORD102573,2024-06-08,CUST1173,Aman Sharma,Bengaluru,Maharashtra,South,Sports,Cycling,Cycling Product 7,5.0,979.4,0.0,75.15
ORD103280,2025-08-16,CUST1880,Rahul Singh,Jaipur,Rajasthan,North,Electronics,Accessories,Accessories Product 11,2.0,1541.47,0.15,12.24
ORD103186,2025-06-23,CUST1786,Priya Gupta,Agra,Karnataka,North,Sports,Fitness,Fitness Product 18,-3.0,3501.14,0.0,326.13
